transaction_id,customer_id,timestamp,amount,percent_balance_transferred,beneficiary_id,beneficiary_bank_type,device_id,location,time_on_page_sec,is_call_active,is_new_beneficiary,is_fraud
a6596289-c03f-42ef-9627-e3cf2825a04b,f692641a-9aad-40ce-8ab2-4f241744ee3f,2026-01-03 11:33:46,255.5,17.28,f80aa176-8cf4-4673-87e2-21b9d40c46db,NeoBank,74ca0ad7-abe5-4e96-a793-9a2e34f43404,Port Gabriel,32,False,False,0
2d55b741-4b84-4799-bfd6-f99eea03486f,3c1bdacc-18e1-4331-9dba-12677e1ca5a1,2026-01-01 20:18:51,5.95,0.01,41404d41-cea7-4521-a0b1-aac5150b8146,NeoBank,b24cc64f-be3e-4e57-b30a-9e32aba4fc03,Caseychester,23,False,False,0
dfefb733-e2b9-4611-9769-e4c7155b7f04,29298691-ec93-443d-9e5e-8cfe2a96c526,2025-12-07 19:39:29,10.87,0.41,f1afec00-e192-4247-a918-6b4a19034d79,Crypto_Exchange,e79b265a-b15f-4994-b546-c5c0d6de70c5,Arielchester,37,True,False,0
cf3844ad-2c95-4efa-bc78-bdee2a97f399,2bf95861-4827-4440-b6d9-fe1731094211,2025-12-26 03:30:22,29.44,0.07,35025f9c-9129-4c49-afc3-6a820df78c97,NeoBank,eba46463-36c9-4657-ac9a-799e19437791,South Juliaberg,22,False,False,0
8c2c0f08-85b5-422c-999c-ac541aebce34,1190f938-a66f-47f7-b966-9fa759970043,2026-01-05 20:44:09,45.42,0.12,040cfc63-be7f-4494-a7ed-805d01c882cc,NeoBank,d6d7b3b8-3309-4d35-bf4d-f561f319c125,Port Tommystad,52,False,False,0
d2ae1f59-21a6-4458-864f-a22839869af6,bab27bce-a39c-4bd5-ab86-bafdb57ec883,2026-01-04 20:16:25,17.68,0.04,7755807b-a989-4bbe-b06d-481b9eb02129,Traditional,59b9222c-115a-4fac-b173-fcdf3fe1e8f3,New Louis,38,False,False,0
3aff8085-8d22-463f-8064-b74d4b972bc7,df02774d-9482-442f-8095-3c13f06bffa4,2026-01-01 06:23:59,52.19,0.27,77e0e08d-bdde-413a-bf34-d00d40152787,NeoBank,e5def08e-5a4b-4fdb-9209-eaab39b6410e,South Andrew,30,False,True,0
b41ea125-6b16-4276-98e8-ea7d64591a9b,91f0647d-0f32-4333-8e31-593734fa32b6,2025-12-26 08:24:38,75.82,0.2,b2e3e64b-ee8f-46ca-99e0-890fef58b690,Traditional,4aea1b8f-b43c-4e0a-ba9f-c10e52daf681,Cisnerosberg,29,False,False,0
c2ce56bd-8301-43a6-849b-50bc05e5d461,6fac1673-0ad4-4230-bdf6-6ba5dc9c96de,2025-12-14 22:31:17,12.45,0.21,1d62c6b5-5d69-4934-9deb-78a4375fdd57,Crypto_Exchange,67884209-92ca-425a-ade5-93329364f3d0,North Mark,44,False,False,0
036599fc-f910-40e0-acce-4cce6994a2ca,41e0cfaf-52ca-4ced-8526-8f0fc516e394,2026-01-04 13:00:01,10.02,0.02,10217062-a817-4850-8b45-cb04e5bc89c0,Traditional,fef72410-5528-4c45-a37a-a99961ff1d9a,Jenniferfort,47,False,False,0
23cd95e2-60ac-4b37-a784-7750ca24acc4,a1c7cc8a-0435-4b64-893a-d23298c3e3ca,2025-12-28 19:25:27,106.85,0.55,392694c6-34aa-43f8-a7e1-23417a0e07e4,Traditional,5a5226e6-9d64-4932-8066-853d6de299a1,Port Sandymouth,25,False,False,0
3c253eb3-1103-48e5-9d41-b60b9a2e3548,28f4e3ce-aded-4a80-bff9-507dcd14a03e,2025-12-25 22:54:51,5.39,0.01,a4b8a0df-7d77-44e4-90d5-e4c44af4644a,NeoBank,20509c62-08e8-45d7-b02c-1821c8040fb7,Stewartshire,59,False,False,0
126a9d3c-8987-4d1b-9ade-1bad3b8d958b,60b759a9-f88a-4c64-974e-bb877ea413e5,2025-12-14 20:25:00,63.22,1.54,7093172e-5eeb-4fad-b8eb-f35d32389b8d,Crypto_Exchange,97289c5e-0734-4403-8fb9-7b5d520b28f6,Daviston,35,False,False,0
6d866f77-7d91-4fcb-bfbd-efdcb4aa6ace,ed3d5159-c2f5-4a5f-945f-f4db9ce91544,2025-12-15 21:55:15,265.81,0.63,d4b744c7-dfe2-43fd-a05b-3b1bc16d074a,Traditional,7dc42f12-fe9b-40e1-bca3-765350c76baa,Willieland,38,False,False,0
c2b2547d-ac3c-4be3-bc35-b2747a57772b,f07db671-caea-4ae5-a90a-7b80af8d888d,2025-12-12 10:28:35,327.84,1.07,c075e119-441d-4e33-8fa1-659f026f05f6,Traditional,97d02f8f-affd-443b-ac69-1f0442bbeaae,Lake Branditon,25,False,False,0
df836b0e-347f-4e75-aa92-d170f0858e79,a566e884-d473-4687-b6ad-1c332469d0c2,2026-01-05 04:47:45,0.89,0.01,a5c50fb0-f1db-4c6b-a0e2-dde177a60544,NeoBank,e4f2ae4c-f016-416b-95df-e6cbc75aec94,Jacksonstad,40,False,False,0
91be0c2a-2a9d-4c6a-bffc-1e139c1cac23,d0401587-28e2-43bc-a6fd-d7afdd84cacc,2025-12-30 10:50:40,29.63,0.27,5ecbb693-f3ac-4f5e-9749-939daf326af5,Traditional,fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,Lake Carolynfurt,55,False,False,0
83a2a06f-7bb8-473c-81dd-f3ea5421b62c,28b58db5-8c46-4308-be62-89819ef1a74f,2025-12-21 07:37:29,39.78,0.14,43a29acd-4cb5-4736-a531-0be0f3914a36,NeoBank,6e5fbf71-9749-42b0-b1ad-e82ad05cc78d,West Joshua,23,False,False,0
83e44f53-e850-47f1-a32a-e62fac73a192,3c10871b-ba4f-4b03-a002-9d9f05e9f407,2025-12-21 07:38:50,19.65,0.21,9aa60211-bbbe-4abb-b23f-58d3fdd9c36f,NeoBank,65a4c79b-2aba-44f9-b5e8-0364147f1f67,Reedside,48,False,False,0
817bf3ce-c78d-4642-af63-def851a76445,6fb78271-504d-481f-8953-5b63ba81edd9,2025-12-13 16:18:51,157.57,0.84,243bb306-93f6-4b6f-984c-cc2000bd2562,Traditional,0b5cea6a-4135-4e8c-b0a9-00ad939b462d,Port Molly,25,False,False,0
679ebc27-5b30-4b41-bb67-d90cd4939e89,793bed1b-14f9-4394-ba20-74034ab427e3,2025-12-12 00:20:51,101.45,0.25,ff4daa0c-2d74-4f85-b038-389555a8e46d,Traditional,43d75413-a939-4bd1-a516-b0d47d3572cc,Holdenfurt,45,False,False,0
ec238cc1-f692-4870-a43a-3b69fcd5e8e6,cca1b45c-1fdd-480a-85f1-861954f90429,2025-12-29 16:21:43,338.81,0.71,8717be6d-b5e2-4788-b7ea-3dc9030890e2,Traditional,56cb1ab0-62fb-46d7-b4db-ca07e506f670,Hernandezstad,28,False,False,0
5352db34-2911-468f-be3e-47b3130da476,27f6a2ac-5b0c-4170-b5da-cbbe09a9161a,2025-12-30 19:53:47,192.59,0.47,784983ff-97ca-4ef5-b8a4-c19ff105c2d8,Traditional,4ce09ecb-cfa2-4fb8-8199-322e3ba58126,Port Donnafort,22,False,False,0
6928cf38-a469-4b2c-9e83-43bf23e8bb05,668d3c8b-dab5-4d55-9d75-c03c5f4faf10,2025-12-28 06:54:07,81.37,0.28,cc5015cf-7c81-4d5a-8e5a-43726574708d,Traditional,d06eccbc-3a83-49b6-af9e-7a0e936db4a7,Port Allisonhaven,50,False,False,0
f82e5e1b-a390-4655-b307-33d5a261078d,43d88870-f81d-4aa1-8812-0a8e78308930,2026-01-04 14:53:01,6.99,0.03,bee6b06e-37f7-496a-8957-251718f23999,Traditional,aca2b148-da33-4aa1-941c-dfcdda0d4a5f,South Heather,48,False,False,0
727cc81c-c0d4-473b-aa58-40e646efa551,baaeebf8-9a24-4525-abbe-2bd65a1341e7,2025-12-11 09:48:53,14.03,0.04,03f2d047-9d8a-44b9-93d1-a873c0f03632,Traditional,a43101e4-0d56-4923-8310-d2a2070077c1,New Allen,23,False,False,0
190166c2-d67d-4fed-ab0c-b67fdd22f1cf,110c8d92-0222-405d-b1f7-1605a79e3626,2025-12-25 18:10:27,9.57,0.11,3865ab28-559c-47ae-9545-afe1f365d9d4,Crypto_Exchange,1b9ec5f9-dd41-4a67-9c37-5254a8fc5690,Robinsontown,42,False,False,0
10afe0c4-3204-4de9-9ce4-331e2b71aca2,f997f697-6fcd-4f50-a86d-e2517c98756f,2026-01-06 10:33:22,85.59,1.03,a515b18d-1b10-414b-ba4c-dd81c1837629,Crypto_Exchange,b2051cec-c9f7-469f-a4c1-d21074be4b20,Onealside,36,False,False,0
bfa025fb-a210-4df0-a414-ad4215fa3d00,774d34f5-caf0-4226-be00-0029c47f9b05,2025-12-28 11:42:25,173.02,0.39,cf73151c-5aae-42bc-aebf-5afe088c773f,Crypto_Exchange,cf3a2f8d-57f7-41e3-8add-397642fc7edf,New Dakotatown,57,False,False,0
cb5f85f5-a10e-4c72-8c41-59422627d722,93e0f235-4e80-410b-bd0e-e0b640f7924b,2025-12-19 22:35:21,14.99,0.04,44d7acfa-c76e-4b55-a567-7805d31f23ae,NeoBank,1e7c6795-a8c6-42df-9d23-ff41dae13586,Lake Timville,29,False,False,0
b3faec91-36d4-4b13-b61a-54a74fc5668b,b1b9fd9d-db58-4dd9-a0f3-6e9238ec71aa,2025-12-25 22:52:40,129.53,0.39,6a00944f-129b-4baa-9185-6991e4420699,Traditional,6cc0067f-141f-446e-bb29-ff362155fba8,Wilsonport,24,False,False,0
8d5de8d9-2490-41eb-bab7-e47723d77f97,816bcb9f-7426-4193-8b7e-6b3c87d292a6,2025-12-14 17:33:19,21.12,0.11,27af9995-8e5a-4e09-accc-181e2e54ca50,NeoBank,e0b15aba-a6a2-4967-a79b-44b6da509fed,Alexanderview,58,False,False,0
988ba37a-0829-4bfd-b881-d322fe994342,1a482803-0204-4c81-9577-32970d093c73,2025-12-16 00:45:44,1.0,0.0,76a6b248-66a0-4d04-84e6-5aaa8831eab3,Traditional,9423251e-bcb1-4a00-bee6-67ded93eea4d,Lake Mackenzie,31,False,False,0
4fcb77ab-c763-4785-a719-f379a84629fe,4b4ef503-f872-4413-97c5-982cf6ae10e8,2025-12-09 11:41:16,4.91,0.01,cb9ca88c-a238-454b-a05a-582f3f7b4b3f,NeoBank,8325bd9e-bf98-4734-a2ed-8686b33422cb,West Nancymouth,27,False,False,0
c971d849-e3fb-4c48-9cf1-16dcc4b03ad1,0219a9c7-ba23-407a-b03c-1286b71714cd,2025-12-14 07:17:44,71.67,0.16,4b861f69-b036-49a4-8518-c20bcd5fe3f4,Traditional,c9254bb5-4fc3-4d4e-ab95-0c1d578799d9,Lake Gina,38,False,False,0
41f4d834-dcf5-41fc-8d3a-7e734ce33ed4,f07db671-caea-4ae5-a90a-7b80af8d888d,2025-12-12 17:06:11,1.37,0.0,393f8079-8e15-4734-a5e1-7dadd2f62f9d,Crypto_Exchange,97d02f8f-affd-443b-ac69-1f0442bbeaae,East Steven,54,False,True,0
524a6106-6985-476d-ab1c-d0d3dacef960,0ab1a504-1f8c-46e0-a431-13fd8e190d07,2025-12-15 00:15:29,119.15,0.87,d42f6bc7-1ee6-4b68-a7e0-32b00176f810,Traditional,35c606b5-4e00-4d55-95ca-dfaff26d3dd3,Port Jennifer,27,False,False,0
cff7ce32-7649-452a-8ddf-6858bda33e0d,8f43a250-9f79-4228-b553-056703e7dd21,2026-01-05 23:01:55,150.48,1.0,f7541038-9282-4cd8-8866-a193b43c259c,NeoBank,f17aa7a9-243d-416d-8563-abbe51883a26,Coxmouth,42,False,True,0
d40e0597-e7d7-4613-94df-2d06672a7bae,73b0d676-3527-45c8-8534-ca08f6f24d1c,2025-12-15 19:30:19,51.55,0.22,62b6c581-22ac-4bed-ad11-2b4cbe6ad03d,NeoBank,4de1087b-afa1-4a55-8ebe-abaa28597b34,Justinbury,38,False,False,0
e64f17e3-1286-4fff-8a24-64f38b51dc99,df0f06cb-cb9b-4326-920e-ac174e20fd1a,2025-12-17 16:14:42,32.59,2.43,6c626aa7-f8d1-4ae8-b00e-4b6db9a693ef,NeoBank,11c58ef0-dd46-4c09-8752-87aa5408f9ac,South Tracy,51,False,True,0
5840f425-33de-4f96-abd6-f0fbee3c8687,a6129a1c-889d-4b76-b75c-30b561730c48,2025-12-27 00:35:17,178.74,0.65,ed5acddc-8b70-40c2-b799-f25b1bd4a24e,NeoBank,cd8563ca-193e-438d-b74c-0afa7f4d908c,South Alexburgh,56,False,False,0
52e0234e-2505-42b6-9dd3-c15a9417e0f5,9313b3a7-e5a1-46e4-a188-6146fc40a3d4,2025-12-22 21:47:33,39.34,0.12,756aae2d-e581-48d1-a687-944303a1beac,NeoBank,65db6e43-47bf-4db7-82d9-a774ea7f6c7d,South Michelle,29,False,False,0
fe5b49af-7e8d-48d4-b5f9-b098b6c5e1f8,0b458c23-eead-490c-8f9c-78bf010d583f,2025-12-31 14:39:16,80.02,0.67,dd2e8027-3660-4194-aaab-670fda8aa86b,Crypto_Exchange,1a64f27d-0bcf-40fc-a3a1-af9777852ddb,Port Sherri,37,False,True,0
4ab5fb87-0fbb-4d44-8ad4-e43a2d755509,b526b22d-3f6c-41f7-8a05-37f02c2cd22b,2025-12-14 20:52:01,169.3,0.82,8296043c-af5c-4047-bb0e-33b81678c235,NeoBank,eafde7d9-5f73-4a3e-9d28-6aa428a39779,Ramosmouth,37,False,False,0
fb5078f7-a0cb-4eca-ad7e-39bcfb48ac14,73b0d676-3527-45c8-8534-ca08f6f24d1c,2025-12-31 07:24:13,145.17,0.62,6fea84f5-79f3-4373-9bab-13ac9863bb20,Crypto_Exchange,4de1087b-afa1-4a55-8ebe-abaa28597b34,Edwardsberg,21,False,False,0
f7cd70ec-878e-4c54-84e2-93ee0280859e,d1b48562-55a8-46a1-9d1d-dcb7a5a7e280,2025-12-09 20:03:51,2.04,0.04,f1a9ee3c-cacd-437b-ad85-ec2fe3d97cc0,Traditional,01afb939-c4df-4b8d-84eb-8e5d6a6e94cf,Pennyhaven,28,False,False,0
28dbb62e-8804-4d28-99c4-0c69a02445a3,36cfd2d5-2cd6-48df-9b58-29c924ef65a7,2025-12-12 00:14:23,2850.58,10.91,0451bd09-aba8-46b3-a206-1f12cd03e267,NeoBank,88917cf5-7d88-43d2-8e51-208396e83922,Ortegashire,19,True,True,1
f00a8b85-7c50-4ef8-bb94-c73b480a202f,fc568b53-24ac-4722-a052-77394d406f1b,2026-01-01 08:28:36,36.31,0.09,c5c19ddb-917f-4389-a146-02b4eac2e8ad,Crypto_Exchange,97777f10-f2d2-493f-8e85-140d0f9aeb70,North Thomasmouth,23,True,False,0
8740108c-300c-4f07-838b-dbddb7dabc68,2120bfba-1689-40b8-879d-db62c37944c1,2025-12-10 15:47:03,62.76,0.16,27a4f74d-3e02-49f6-848e-811766534f79,Crypto_Exchange,0131ff3b-6221-4670-ba36-e788f71fb9a6,East Heatherport,40,False,False,0
e61507c1-c6df-4266-bee1-b480f18a3743,cc8a6796-7015-493c-b23e-9a06ed37c2ce,2026-01-03 15:15:48,355.44,0.89,e2627c3e-4eba-4c94-a441-7bde8b45fc2e,NeoBank,9c1267d2-9c4e-4b65-881a-5f0f1b1bba94,Coopershire,39,False,False,0
ad14b326-bdbf-4c47-b865-72f8db26dacc,ec19e4eb-3f55-4740-8a2d-36a605804493,2025-12-13 17:13:58,54.15,0.35,8a3f2d14-3018-4d14-824f-aeecd630f2c6,Crypto_Exchange,af2f0773-58c6-4158-84b4-0ac928317f0d,Mooreberg,23,False,False,0
0fd7b0f2-4f90-4490-806e-0070bca6a6b0,8fde042a-1ee5-4930-ba08-5f6a9e189a98,2026-01-05 04:29:41,397.27,2.17,635d8150-d8dc-43a5-b09a-8327891d47fe,Crypto_Exchange,c524f047-0bf2-4b51-84f5-b03e5af1128c,Floresstad,23,False,True,0
f1d7db6d-8c0a-4448-a7a8-73e55a6997ad,e57513a5-447a-4e2c-8e99-0457e0b1d762,2025-12-28 08:47:59,14.0,0.04,6a9f2613-dacc-4bfc-a8f7-24f6a146704d,Traditional,0ce87570-b4d6-43e6-9aa9-0d26ab636d66,Lewisfurt,43,False,False,0
7f441add-7018-4f95-9e6a-10fa75d236e3,67294d3c-4681-4a88-ac15-4804099759a3,2026-01-05 05:39:49,153.34,0.44,feec0074-f402-4e77-908d-692f6fa9c57c,Traditional,e1035e1c-e3bb-42ae-a552-ac5309eda6f5,North Ann,54,False,False,0
b97c5ba7-5857-496e-8c3f-5e3f5cb8b28d,408669bb-4721-494b-88a4-ae21d9f850e9,2025-12-23 14:54:08,4348.69,15.25,12cc1269-06f7-4f07-aeb3-00a6bd3443d9,Crypto_Exchange,9a940c6c-1c8e-406b-bdce-4d4d03a2cee9,Lake Sandrastad,18,True,True,1
81a51949-2a6e-4b4c-b143-f7826faacd30,ff37d19c-2e76-428b-8735-44f9ea83bf00,2025-12-31 05:06:46,13.65,0.05,c9d80901-7f73-4a30-81d2-05a97ae9993c,NeoBank,6889803e-5913-49d3-b852-99f4175ba98d,Calhounland,27,False,False,0
268524de-98c1-4152-a5ab-5f598fb26e2e,3737cc38-166c-4d33-8f9f-dc15dfd23d15,2025-12-26 22:05:25,286.32,1.64,06637e42-6e4e-4497-904a-cfd63f1b39b8,Traditional,29ee29f4-49e3-4b48-b147-f758cdbe5548,South Deborahmouth,29,False,False,0
a5947d31-7072-48dd-9dd7-b7918d4af93a,455cf668-a3cb-4e18-a4a1-67fd34c6ea9b,2026-01-06 06:47:06,291.48,1.35,ba1e7371-5f8a-4644-aabf-61751951c42e,Traditional,98a547b2-09a1-4b34-b111-84e79c4c37b3,Dunnshire,42,False,True,0
b1fb8931-ac21-4606-a790-a0149807b8d5,7f843004-c4ac-41b5-bf04-2c7b13ab7d2c,2025-12-28 16:03:49,19.8,1.24,8a7380fd-4df1-44ad-b8f8-247b7de09197,Traditional,1f3acc68-ae3e-4268-bb38-bc6cae6a7c48,Grimesburgh,30,False,False,0
6eb6d54b-f697-4fbb-b39b-feb6d632919d,1bc2197e-7df7-4791-a53e-62ba2dae62c0,2025-12-28 00:18:41,105.95,0.22,dd7b99a6-1aed-4cfd-a357-e4ea0e80c78a,Traditional,710b7fa9-e9a0-420d-9b33-2e43a4b1cf6a,Meganview,57,False,False,0
e90cbc49-a68a-462b-bf59-6f0c889339df,c6090b78-b597-4e43-8f8d-d99511274cb2,2025-12-09 00:10:06,134.76,0.3,bcb64532-e4ac-4a2e-a9e7-3d579e7d146b,Traditional,bcc4f087-7a7e-4c31-a627-61671d121daf,Johnland,55,False,False,0
fb962c66-e327-429d-af14-58cf62c1ef4c,aee14f87-fcff-49e3-940f-f5896c624c2c,2025-12-15 03:21:00,88.09,0.31,c2b787b1-52bf-4c8a-b19a-704d6db4f3b8,Traditional,51db1a37-4204-4733-9855-0b1ed5881c1c,Port Kaitlinville,37,False,False,0
527420a1-6139-46e9-bae8-cc86702a9bd3,bae1e137-96ee-40e5-9f87-3b46c0a0473a,2026-01-03 06:26:20,69.97,0.53,5290a6d2-084c-4b83-88cd-4a2d5d441b28,Crypto_Exchange,a505da9c-46e7-4a2c-bf6e-ed9d23cbe943,New Jeffreyport,55,False,False,0
24d80f7e-48e4-4ba1-91f1-33ad45e45d13,d5385b0e-34f3-493c-8ff0-a55c6a702e2f,2025-12-28 09:35:50,112.1,0.24,2f54a7a4-0eb2-4c4a-b6c8-f3964e90030f,NeoBank,e172b725-db52-4a58-8500-0bc6b20dcb6e,Williamsland,59,False,True,0
244ae9f0-78fd-47ff-9b02-912b6b99cfc8,ff37d19c-2e76-428b-8735-44f9ea83bf00,2026-01-06 11:41:27,47.2,0.18,63b54f04-56a3-42ff-9818-0fb9653ac312,Traditional,6889803e-5913-49d3-b852-99f4175ba98d,New Jacobchester,27,False,False,0
827cb2bf-9f28-400e-b1d9-6b9a49249072,069f14f1-4018-4c6e-9a8c-fa3c5283aac7,2025-12-24 11:46:58,192.83,0.47,a2abdaed-43f8-4793-95c0-47e722e0127a,NeoBank,054f92ff-f366-4ad4-964d-b03f93403fad,Keithtown,20,False,True,0
3bbf056b-ed85-412a-ac95-763eb79efcb6,408669bb-4721-494b-88a4-ae21d9f850e9,2026-01-03 14:05:33,36.04,0.13,868ea928-899c-47af-abc1-63b1683b48c9,Crypto_Exchange,9a940c6c-1c8e-406b-bdce-4d4d03a2cee9,East Christina,55,False,False,0
2f192ad2-aafa-4f0a-a490-017cdf0584da,716ca1f2-dec0-4f3a-9c46-1b34c7eab19b,2025-12-20 04:41:15,28.56,0.91,df394722-a2d4-4592-a59b-7d7245ab6c0d,NeoBank,96a06bf2-c14e-4d10-9e24-4824a5cb3c6e,Moralesbury,52,False,False,0
34bbc278-28d2-47d6-a5a6-1c40f5feea0a,f2c0a0cf-bf03-48c2-b9ec-958b4d266574,2026-01-03 22:47:54,55.51,0.11,027ddf7e-d31c-43fb-baab-f7ec2eca29b7,NeoBank,433b66fc-797e-43e4-a3db-a8c8b4a2b699,New Sharonmouth,31,False,False,0
b5ed7ce8-2ddf-4675-9235-d52e16d7ba54,d89806fd-8691-4efe-b3d6-b9f2d4d7b0ca,2025-12-29 21:49:40,17.77,0.1,fa7de961-7927-4136-bc73-e35842089fc8,Traditional,ea8104ad-75e2-42fa-aad7-34531d2cec89,Kathrynmouth,52,False,False,0
80be5601-3f65-4334-9988-b3f234d65ba0,e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,2025-12-11 06:08:42,71.28,0.52,7eb5493e-5496-4338-b09f-863e1196f4d8,Crypto_Exchange,dde9f863-22bd-4388-adb9-9102a48b3dbe,Anthonyshire,50,False,False,0
51fc4c23-2586-4cd1-a7e6-0e4ec71cdac2,604a1fe2-9cc8-4772-a1d7-8199d8ed0649,2025-12-14 17:12:07,40.89,1.98,cbfe68f0-b8a9-4704-b25a-a10d63fe557c,NeoBank,ed174fdd-2dee-403e-81d9-6e9601a02047,Briggsville,22,False,True,0
cc84a54d-d3bb-49cf-93a5-d540280f6235,cb6ad0c7-a235-4dd4-9355-08d073b5bad5,2026-01-03 07:41:27,0.31,0.0,eb59d057-2876-4508-9a53-be509dd838ea,Traditional,e097dedb-efb3-4939-b1d8-18874739cc7b,Lake Erica,42,False,True,0
362387b4-9be9-4c86-9b32-06f006897b1c,f2c0a0cf-bf03-48c2-b9ec-958b4d266574,2025-12-22 17:49:12,47.08,0.1,bdf68eb0-c7e7-4797-b73c-91ca82c3892b,NeoBank,433b66fc-797e-43e4-a3db-a8c8b4a2b699,Shelbyfurt,34,False,False,0
2b24e201-058e-44fa-ac65-ffc0be13e321,eb7e2e64-26c0-447e-bf8e-8bfaa0c9da72,2025-12-21 20:33:16,86.74,0.19,317a1cea-f784-4233-aae8-761394c43fa8,Crypto_Exchange,23d7e6a1-19b8-44fc-a587-1d8916312fc6,Nicolemouth,49,False,False,0
439809a1-524d-4da7-9a22-0af4def62ab7,4bed523c-085f-44d1-87ea-651b5539562b,2026-01-03 13:41:02,42.42,0.33,70607689-e13c-42d6-adeb-c7570a7c2c59,Traditional,35078c5d-cb62-45b6-9342-3b4f8add06f9,West Shannonville,38,False,False,0
47a9087e-4092-48d6-bad3-34a6edd7c801,9c7c7377-79a2-4903-bbe3-3b243eae0032,2025-12-25 22:41:31,70.17,0.19,d07c3682-66b0-4207-8999-79a605c656cc,Traditional,b7e58481-31c6-41ec-935f-2b0aa1384ddc,Port Melaniefurt,40,False,False,0
4c901c59-a1ca-4ff1-99e0-aaa97599b3df,5f34fd6c-7bf7-4b57-ba0e-618f428fd941,2025-12-22 22:29:24,101.8,0.39,ef13319e-7c0d-4c79-a89c-8fca22ffe9fc,Crypto_Exchange,f4ca6e70-74b7-49ec-88cd-42c05a66219e,Port Sarahborough,43,False,False,0
f8736e59-062b-46f0-8ea4-17feb85f0883,50405c43-3a6c-4da6-97f7-d71f2978cc73,2025-12-14 01:04:23,124.19,0.41,d3c0d6c5-584e-4851-b2b1-58c745358d5a,NeoBank,e33fc52c-4570-43e4-a53c-8f74a5076897,Breannastad,57,False,False,0
197634e5-054b-4fbb-bad8-66baf252f8f9,39ee80ab-46c9-47e0-90c5-9550f69a0539,2025-12-13 20:20:37,35.39,0.1,4218f371-bb23-4712-bfd9-5996ee5b6379,NeoBank,2ccf1472-42d7-4112-8130-d66b932d1648,Lake Kelly,32,False,True,0
fd4ba09b-cf90-42f1-ad3a-c36b37ea98bf,c9a7d91f-ef2a-4713-9702-10496a39aaa6,2025-12-20 01:06:51,175.0,1.03,1a75c928-5071-4ea9-8781-20d2d6a36a7b,Traditional,9475dbc9-9641-4ced-9664-d2644c6e27ff,Port Joannaberg,27,False,True,0
58f34359-a60d-41aa-805b-bf731dbe4a3c,705fddf5-66fa-4ca0-8b53-1932bd9419aa,2026-01-05 22:05:15,16.21,0.04,154f9eb4-5316-4cb5-9e7e-00e5f8e351ea,Traditional,fe54ee4b-80ff-4173-a3df-ecd70e731dd7,Jenniferchester,35,False,True,0
fa3bc921-c484-4743-8c8b-a7603e3a0dfc,ec19e4eb-3f55-4740-8a2d-36a605804493,2025-12-25 02:44:43,43.16,0.28,bf89444e-5097-4e46-b4b0-b2433b1ba723,NeoBank,af2f0773-58c6-4158-84b4-0ac928317f0d,Lake Johnchester,59,True,False,0
becfbc0b-5ea6-4cb9-893b-a2aec5d0612d,8c7e2904-4237-492a-8017-466e85f4c0a2,2025-12-18 11:37:46,246.85,0.58,230656d1-c2d5-4a58-9791-aedd60e565b6,Crypto_Exchange,e7f2418a-953f-4fd4-a069-4b6d04b51c12,Hansenton,26,False,False,0
17f2029c-899d-44da-866b-5f4456d00a82,5eb38ef5-b240-40ca-ab05-61676a478ddf,2025-12-20 03:32:57,111.55,0.29,22dcb06c-8c85-428e-9502-ec6742da1572,Traditional,ca826730-1997-4e2e-a224-98130a6b3e3d,North Ronald,52,False,False,0
0ee1ec9d-0087-4d18-8fd1-be3b9a8c4492,7a1b5806-6160-46b4-9360-715fc3fe0183,2025-12-08 14:17:00,162.89,0.92,a5e55d3a-94ee-42af-b56f-89942f0dfbce,Traditional,d5f25073-f414-42b1-a442-9ebbda7b9095,Russellfurt,51,False,True,0
13859066-d90c-4a26-880a-1cf5a6f34448,de1d4653-d112-4bb8-a7b2-df91adbd2e33,2025-12-16 02:49:09,9.55,0.02,3fe1606a-9da1-440e-87f2-0e72dd3184e2,Traditional,4491be40-1042-4a8e-8da2-2a3950db8e34,Samanthaburgh,55,False,False,0
f88f8979-30d7-409d-a551-524c371e7782,c2fa1da8-7830-4631-b8f0-188efb37afae,2025-12-28 02:02:57,9.78,0.06,137b41c2-5f71-41e1-a05e-ad1cbde9a6a8,Traditional,dd34aa18-9001-4ed4-8bb4-01e769f753f1,Roberttown,32,False,False,0
b5e51eb5-b092-45d3-9a5a-a48c868ad1f4,d8e7012f-3968-4c81-bb70-c3b8a81fdec3,2026-01-05 04:23:57,69.66,0.15,95d2c673-e316-4417-94ac-d159a5f50a05,Crypto_Exchange,39e58ff0-92f8-47d4-8750-3f1dc33a1f6c,South Alyssaburgh,43,False,True,0
947b3f4a-60b9-440c-a1c6-a354e8c63677,2980f6ff-266c-47fb-9cd8-1a8ba8d6faf6,2025-12-30 00:06:09,17.21,0.05,7b3d214c-403d-4ce6-bc5f-c875f565b856,NeoBank,baebe15d-4f3c-4771-8edd-2a2a6b69b4ae,Cummingsburgh,58,False,False,0
a4880369-4b40-4975-8253-dac4006484a9,9927839b-11d1-4e50-a7e2-189bf4b4c704,2025-12-31 23:53:47,24.62,0.08,e813bdc6-25bd-4494-9e6e-7e00dc124f44,NeoBank,a51e01ad-7e8a-4078-93d1-06cb61004ffe,Stevenshaven,58,False,False,0
